label,size,avg_dynm_init_ns,avg_dynm_exec_ns,avg_symb_init_ns,avg_symb_exec_ns,cv_dynm_init,cv_dynm_exec,cv_symb_init,cv_symb_exec
concat,4096,13216672,14978889,6077947,316863,0.08852212046592858,0.00828622224356736,0.15574510561940352,0.18681510080783467
concat,8192,12752958,61129710,5956422,361318,0.06435315816993872,0.019308717033797787,0.15871714074891388,0.2559326461695817
concat,64,12710936,63134,5561332,307084,0.05523648082744195,0.40352123257232614,0.16461601284091845,0.1540593612294382
concat,128,13251727,62931,5914087,330379,0.07308168354212026,0.22586167673756594,0.1467601638443564,0.17908828962508178
concat,256,13628419,82616,5777707,335302,0.09579145629655034,0.24389200403387765,0.2963798392552793,0.34398932478487243
concat,512,13133009,149447,5944714,345895,0.0731319184144815,0.1332614699170261,0.13603251953810172,0.23750071510345344
concat,1024,13705367,682572,5594509,333475,0.0840563912758806,0.07348105759577488,0.1072630943852955,0.20948427158348137
concat,2048,13218844,3714729,5532318,306098,0.06431076223279321,0.029653140293354596,0.0896930361854996,0.1456662125836431
concat,4096,13212502,15061918,5816135,328719,0.07034778645103688,0.007567486756336183,0.11944503828293669,0.23410880250736998
concat,8192,13298988,60890387,5917442,309964,0.06918577012287264,0.007258270545107531,0.14121267092224538,0.1586791479655887
gather,64,13053397,64577,5798407,255611,0.0803447590387013,0.33524978233610725,0.14024555720580414,0.2393947566262625
gather,128,12655397,83574,5143312,233875,0.06307254718528786,1.0946317019519105,0.11443693691033713,0.1605557811974779
gather,256,12572923,61189,5208030,244769,0.09247636896548647,0.3248262618582037,0.13182023347747857,0.17904925760133272
gather,512,12804327,102980,5625350,269963,0.05967294201340963,0.15719990612235463,0.1718366931626954,0.29302547457611516
gather,1024,13256903,305439,5426433,258251,0.06363751342447711,0.07823515788212172,0.15711468891089622,0.3241571027412201
gather,2048,13485110,1221146,5444320,257808,0.08214018074471102,0.08455737813088557,0.13783981666856363,0.27308998420735636
gather,4096,13273797,7569427,5516334,242669,0.09060136226944487,0.014772864022374944,0.1286124755535063,0.20859276494316104
gather,8192,13311248,30267644,5663152,238703,0.07259974386167109,0.014200351242207424,0.14040515542675955,0.15343793503274347
shape,64,12020733,89750,4566532,158503,0.06622085611441227,0.1943037804113398,0.1379615426611313,0.15273467925344295
shape,128,12816836,87624,4656160,158111,0.09177786209273314,0.32780021396539033,0.18296778634684815,0.19864442854026443
shape,256,12227817,111342,4453731,156865,0.11060449954024125,0.4339000281558521,0.12952807926615117,0.18597240753933528
shape,512,12528835,104668,4308778,152858,0.07473723635718106,0.44611674438403504,0.11304672835545605,0.18999135746119414
shape,1024,13293423,103763,4368884,158149,0.10957859548937697,0.1327348941745309,0.07541353786337636,0.1064184870765252
shape,2048,12804110,103074,4527943,152970,0.08510223242524007,0.12840592197641998,0.12258832172260134,0.1512338407443952
shape,4096,12688499,99715,4608503,156669,0.06902152379678449,0.22958529958189214,0.20125773956529797,0.11495084476992301
shape,8192,12499008,96310,4542105,153522,0.08437407232526761,0.33726695149601094,0.1358655085606393,0.11826767500573457
mul,64,12965945,63534,6438070,439600,0.06266068464910395,0.3388323331818099,0.11654421677179354,0.09285539557706465
mul,128,13892190,71468,7015967,492596,0.07022825618148777,0.22913217362143645,0.1504256638521619,0.2109329366550722
mul,256,13570376,100807,6691232,478401,0.07310286375599774,0.24258879005352857,0.11104783350237087,0.21566128911609242
mul,512,13560090,181462,6376860,477047,0.07260141679659347,0.09823404472391507,0.10572865416899184,0.2081904940274507
mul,1024,13651598,554101,6561797,474259,0.09540346877171584,0.1352518314043629,0.11417423325082439,0.18437667434805458
mul,2048,13507286,2367942,6408583,468977,0.0773715945208984,0.10577869146213258,0.09913118542384963,0.18101300744113116
mul,4096,13819841,10166095,6655538,459556,0.08301508396067728,0.031420029745163953,0.1057759101925549,0.173334641550253
mul,8192,13462484,40235222,6681252,461358,0.09147890503853144,0.03131849816884129,0.08573941008169786,0.16740150070740317
